0.4893,0.9196,-91.5607,distracted
0.525,0.9895,33.7459,distracted
0.5742,0.9728,33.7459,distracted
0.5174,1.0367,33.7459,distracted
0.5426,0.9044,41.4418,distracted
0.5028,0.9102,41.4418,distracted
0.5248,0.9475,41.0166,distracted
0.5024,1.0144,44.2524,distracted
0.4186,0.9152,36.8551,distracted
0.366,0.8387,1.5404,distracted
0.3698,0.8127,-11.3492,distracted
0.3758,0.8147,41.2325,distracted
0.3638,0.7975,41.5988,distracted
0.374,0.7998,36.6231,distracted
0.3527,0.7914,39.4954,distracted
0.3522,0.8197,39.4954,distracted
0.3226,0.7866,39.4954,distracted
0.2527,0.805,11.3086,distracted
0.4574,0.8352,11.3086,distracted
0.4081,0.8247,11.3086,distracted
0.4586,0.8728,11.3086,distracted
0.4432,0.8636,11.3086,distracted
0.2692,0.8445,11.3086,distracted
0.3866,0.8012,34.2381,distracted
0.4212,0.8269,34.6324,distracted
0.3912,0.8152,34.6324,distracted
0.4798,0.8344,34.6324,distracted
0.445,0.8122,34.6324,distracted
0.3658,0.8028,34.6324,distracted
0.1632,0.8341,34.6324,distracted
0.4167,0.8132,34.6324,distracted
0.4068,0.9109,37.5518,distracted
0.4514,0.9852,42.2797,distracted
0.4707,0.9692,38.1057,distracted
0.4852,1.0151,35.8601,distracted
0.5304,0.9481,50.8059,distracted
0.5918,1.0149,51.1333,distracted
0.5712,1.0079,46.273,distracted
0.6178,1.0167,46.273,distracted
0.5533,0.9446,46.273,distracted
0.547,1.0247,163.104,distracted
0.5426,1.0055,63.0823,distracted
0.527,0.9622,63.0823,distracted
0.5078,1.1555,63.0823,distracted
0.5394,1.0285,44.4612,distracted
0.5712,1.0528,44.4612,distracted
0.52,0.8407,43.2425,distracted
0.459,1.0596,26.9394,distracted
0.466,1.1106,33.6438,distracted
0.4528,1.1332,36.8913,distracted
0.4497,1.1464,43.8362,distracted
0.5726,1.2301,57.5241,distracted
0.6532,1.2308,49.8345,distracted
0.6532,1.2308,60.5305,distracted
0.6524,1.3156,45.5591,distracted
0.5496,1.1496,48.7875,distracted
0.5254,1.1083,44.9352,distracted
0.5142,1.0486,46.2327,distracted
0.4898,1.0745,41.4056,distracted
0.4849,1.1003,42.6788,distracted
0.4882,1.1249,42.915,distracted
0.4894,1.0996,42.8723,distracted
0.4788,1.206,34.2947,distracted
0.1764,1.2716,32.2395,distracted
0.3478,0.907,35.163,distracted
0.3478,0.907,40.3161,distracted
0.3478,0.907,43.7539,distracted
0.3478,0.907,49.9014,distracted
0.3478,0.907,51.515,distracted
0.3478,0.907,52.3223,distracted
0.3478,0.907,61.7902,distracted
0.3478,0.907,45.7987,distracted
0.3478,0.907,57.7376,distracted
0.3478,0.907,57.7376,distracted
0.3478,0.907,57.7376,distracted
0.3478,0.907,57.7376,distracted
0.3478,0.907,-37.9708,distracted
0.3478,0.907,-37.9708,distracted
0.3478,0.907,-37.9708,distracted
0.3478,0.907,31.3494,distracted
0.3478,0.907,8.673,distracted
0.3478,0.907,18.3621,distracted
0.3478,0.907,67.8411,distracted
0.3478,0.907,67.8411,distracted
0.3478,0.907,6.0962,distracted
0.3478,0.907,15.6399,distracted
0.3478,0.907,15.6399,distracted
0.3478,0.907,34.357,distracted
0.3478,0.907,34.357,distracted
0.3478,0.907,32.2538,distracted
0.3478,0.907,32.2538,distracted
0.5217,0.9751,32.2538,distracted
0.4746,0.9887,41.407,distracted
0.4746,0.9887,36.8958,distracted
0.4746,0.9887,71.7036,distracted
0.4746,0.9887,71.7036,distracted
0.4746,0.9887,71.7036,distracted
0.4746,0.9887,71.7036,distracted
0.4746,0.9887,71.7036,distracted
0.4746,0.9887,71.7036,distracted
0.4746,0.9887,71.7036,distracted
0.4746,0.9887,26.984,distracted
0.4746,0.9887,26.984,distracted
0.4746,0.9887,26.984,distracted
0.4746,0.9887,26.984,distracted
0.4746,0.9887,26.984,distracted
0.4746,0.9887,18.2622,distracted
0.4746,0.9887,49.9727,distracted
0.4746,0.9887,21.8187,distracted
0.4746,0.9887,50.9732,distracted
0.4746,0.9887,47.6396,distracted
0.4746,0.9887,39.3943,distracted
0.4746,0.9887,39.3943,distracted
0.4746,0.9887,39.3943,distracted
0.4746,0.9887,39.3943,distracted
0.4746,0.9887,45.6446,distracted
0.4746,0.9887,45.6446,distracted
0.4746,0.9887,45.8061,distracted
0.4746,0.9887,38.8457,distracted
0.4746,0.9887,38.8457,distracted
0.4746,0.9887,38.8457,distracted
0.4746,0.9887,38.8457,distracted
0.4746,0.9887,38.8457,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
